"ensembl_id","Oligodendrocytes"
"ENSG00000124275",14.50422459
"ENSG00000119950",67.27970292
"ENSG00000185697",1.829071058
"ENSG00000007944",27.19436861
"ENSG00000065534",10.2836115
"ENSG00000176658",37.57580954
"ENSG00000120729",10.91686664
"ENSG00000196132",1.653050804
"ENSG00000156239",6.655738818
"ENSG00000172766",13.53162709
"ENSG00000136274",9.815054842
"ENSG00000102452",30.23335644
"ENSG00000205531",24.74204697
"ENSG00000161048",27.03908165
"ENSG00000132780",36.64196782
"ENSG00000134369",14.99617196
"ENSG00000104320",12.09404933
"ENSG00000188554",19.16779447
"ENSG00000154654",127.8615964
"ENSG00000176771",51.21317676
"ENSG00000115053",54.55438149
"ENSG00000198646",12.47507837
"ENSG00000111912",50.99579731
"ENSG00000072864",11.3899449
"ENSG00000104419",44.86484648
"ENSG00000164182",45.5323196
"ENSG00000158864",48.39079106
"ENSG00000123119",67.77343909
"ENSG00000136098",39.34339415
"ENSG00000151414",27.07804394
"ENSG00000117691",125.6500271
"ENSG00000163531",18.74728522
"ENSG00000116044",42.84693982
"ENSG00000050344",8.087001126
"ENSG00000008441",21.10457532
"ENSG00000169599",17.94665072
"ENSG00000001167",9.612307414
"ENSG00000120837",11.37107871
"ENSG00000171840",55.23475935
"ENSG00000170113",18.00772122
"ENSG00000001461",27.63567365
"ENSG00000084628",7.922324596
"ENSG00000188580",332.4793832
"ENSG00000169760",78.03055999
"ENSG00000087095",47.38830902
"ENSG00000123213",4.304619543
"ENSG00000153406",9.928860302
"ENSG00000165271",3.706049694
"ENSG00000162408",5.82313142
"ENSG00000089250",2.487492248
"ENSG00000139910",28.83786401
"ENSG00000141458",26.47378368
"ENSG00000177463",13.05579582
"ENSG00000147383",10.2212897
"ENSG00000088833",8.248693618
"ENSG00000178425",33.41473961
"ENSG00000135778",4.871536119
"ENSG00000151413",10.42168992
"ENSG00000069275",54.14252298
"ENSG00000170584",14.41434168
"ENSG00000112874",7.025297709
"ENSG00000184221",87.45577533
"ENSG00000205927",26.22375984
"ENSG00000126861",148.2838024
"ENSG00000197430",251.1930243
"ENSG00000196071",22.52112918
"ENSG00000115942",13.59542719
"ENSG00000141447",65.7494523
"ENSG00000117859",19.66489351
"ENSG00000128694",9.245126816
"ENSG00000155100",12.75447834
"ENSG00000089041",70.78888618
"ENSG00000170515",13.19964185
"ENSG00000175575",33.503757
"ENSG00000163138",11.09281544
"ENSG00000117115",35.753094
"ENSG00000168092",38.28359579
"ENSG00000172239",10.42858679
"ENSG00000124374",33.78474384
"ENSG00000243444",23.84197002
"ENSG00000135473",10.20347195
"ENSG00000090060",20.98895673
"ENSG00000138801",46.80117879
"ENSG00000160781",63.5379949
"ENSG00000167081",13.24085187
"ENSG00000114054",11.31973268
"ENSG00000150275",10.39259928
"ENSG00000118946",18.02215354
"ENSG00000184226",1117.134578
"ENSG00000156374",7.908984021
"ENSG00000100982",6.422020176
"ENSG00000203880",23.81098438
"ENSG00000132646",28.81147938
"ENSG00000140479",27.71355321
"ENSG00000102230",7.569990909
"ENSG00000126249",5.860115478
"ENSG00000136940",15.19295262
"ENSG00000115252",65.69540377
"ENSG00000154678",45.25712404
"ENSG00000184588",206.8528724
"ENSG00000133256",15.24928928
"ENSG00000205268",11.38754594
"ENSG00000073417",76.71972302
"ENSG00000134853",18.29233269
"ENSG00000168291",28.27315499
"ENSG00000175087",5.458254025
"ENSG00000088356",12.50129171
"ENSG00000165650",10.98174843
"ENSG00000124299",8.765682797
"ENSG00000127980",14.16005666
"ENSG00000157911",2.481822515
"ENSG00000114757",91.48805533
"ENSG00000143256",107.8194376
"ENSG00000013375",13.51001377
"ENSG00000204138",19.13171426
"ENSG00000119403",2.546118149
"ENSG00000197724",5.662737148
"ENSG00000100410",8.441078858
"ENSG00000081913",79.11261334
"ENSG00000165443",104.0187984
"ENSG00000154864",11.98910557
"ENSG00000100564",16.80207244
"ENSG00000142892",14.52577073
"ENSG00000143315",7.820667378
"ENSG00000197563",13.96412912
"ENSG00000185808",6.491530056
"ENSG00000124155",36.69524733
"ENSG00000101464",33.10671843
"ENSG00000133056",11.58274812
"ENSG00000198355",8.373451995
"ENSG00000150867",567.9856459
"ENSG00000144283",87.98868639
"ENSG00000176485",82.18036897
"ENSG00000105499",20.2186323
"ENSG00000115896",89.10996904
"ENSG00000075651",28.27564841
"ENSG00000107679",22.80164793
"ENSG00000021300",85.26829942
"ENSG00000126822",14.26766237
"ENSG00000054690",67.00016928
"ENSG00000152527",10.53392722
"ENSG00000105355",8.689009227
"ENSG00000102934",211.4498582
"ENSG00000123560",1840.466647
"ENSG00000102024",44.23153947
"ENSG00000109099",200.6031048
"ENSG00000163344",18.25186865
"ENSG00000138035",42.1795498
"ENSG00000139323",14.30016743
"ENSG00000152359",8.740421054
"ENSG00000143157",13.57841702
"ENSG00000101868",7.713784026
"ENSG00000148229",13.0667506
"ENSG00000101751",6.425272811
"ENSG00000125630",3.825226541
"ENSG00000102978",12.21691784
"ENSG00000144231",7.94679273
"ENSG00000100142",31.7968494
"ENSG00000168002",33.05806228
"ENSG00000105258",31.91464902
"ENSG00000113356",6.534616662
"ENSG00000085998",9.695191135
"ENSG00000009830",4.134919835
"ENSG00000132429",9.576661455
"ENSG00000180817",58.33543364
"ENSG00000138777",23.20006892
"ENSG00000127125",9.708462054
"ENSG00000166387",8.124965825
"ENSG00000131013",32.30386795
"ENSG00000138032",40.48290751
"ENSG00000111110",28.93630881
"ENSG00000077157",18.27677524
"ENSG00000167641",169.1762767
"ENSG00000101445",28.72520589
"ENSG00000162869",44.17426677
"ENSG00000235194",11.71167423
"ENSG00000049769",6.724146082
"ENSG00000117751",13.70461508
"ENSG00000158528",27.91972334
"ENSG00000221914",37.5653458
"ENSG00000156475",270.1415305
"ENSG00000073711",19.20863344
"ENSG00000092020",20.4552604
"ENSG00000163605",12.22396225
"ENSG00000113593",24.03317338
"ENSG00000243279",14.38557627
"ENSG00000116731",19.00593679
"ENSG00000152784",5.765503488
"ENSG00000117450",153.4217712
"ENSG00000123131",15.93003069
"ENSG00000132356",11.52459441
"ENSG00000114302",12.03023697
"ENSG00000065675",14.04107652
"ENSG00000130175",10.62995881
"ENSG00000117707",15.08919408
"ENSG00000185246",22.21562183
"ENSG00000141127",13.48963912
"ENSG00000135362",13.92497497
"ENSG00000143363",6.796443734
"ENSG00000106772",49.95056295
"ENSG00000080815",38.51939042
"ENSG00000100519",12.39798383
"ENSG00000108671",15.39896775
"ENSG00000095261",13.00435932
"ENSG00000163636",14.17849872
"ENSG00000099341",17.57500188
"ENSG00000068878",24.6946564
"ENSG00000134222",38.11401275
"ENSG00000179988",3.620624828
"ENSG00000117569",36.03153164
"ENSG00000049883",7.561079664
"ENSG00000132300",15.7863046
"ENSG00000110958",57.42098798
"ENSG00000169398",64.47900305
"ENSG00000104960",10.06031897
"ENSG00000184007",77.78048207
"ENSG00000158079",17.24163601
"ENSG00000179295",27.36606624
"ENSG00000070778",3.367059455
"ENSG00000153707",198.4342519
"ENSG00000152894",67.22718955
"ENSG00000110400",8.282901991
"ENSG00000170234",27.44394084
"ENSG00000168297",191.4773385
"ENSG00000101417",9.199953164
"ENSG00000121350",6.273852497
"ENSG00000151552",338.9902935
"ENSG00000112531",157.8908104
"ENSG00000104679",7.50170717
"ENSG00000131242",5.540333411
"ENSG00000119396",35.08659064
"ENSG00000137502",12.64525962
"ENSG00000134594",34.21638558
"ENSG00000155961",4.994854475
"ENSG00000127328",14.46551717
"ENSG00000141542",26.75633173
"ENSG00000111540",22.59054063
"ENSG00000166128",13.27220485
"ENSG00000123595",26.78574493
"ENSG00000161800",3.665078922
"ENSG00000113522",20.30459964
"ENSG00000039560",7.490156684
"ENSG00000006451",13.91397939
"ENSG00000138698",62.59060127
"ENSG00000125249",20.75743781
"ENSG00000136237",49.12813919
"ENSG00000152689",22.98143378
"ENSG00000101265",47.55117153
"ENSG00000162521",14.29546672
"ENSG00000089050",4.00150224
"ENSG00000127993",19.13604124
"ENSG00000003756",27.48418148
"ENSG00000168214",49.81841301
"ENSG00000100387",57.60252522
"ENSG00000136144",25.15108228
"ENSG00000163743",11.09084562
"ENSG00000137710",73.68132422
"ENSG00000165476",56.29075514
"ENSG00000169891",13.7845655
"ENSG00000142599",28.70024021
"ENSG00000042445",6.352650414
"ENSG00000035928",21.35033099
"ENSG00000092871",6.981704358
"ENSG00000162944",73.69852287
"ENSG00000181827",13.88241483
"ENSG00000158315",21.51066505
"ENSG00000116574",69.13733652
"ENSG00000164327",25.16217822
"ENSG00000080345",13.41186551
"ENSG00000188026",11.55309441
"ENSG00000153561",19.21213026
"ENSG00000145916",3.244283529
"ENSG00000129538",508.4933223
"ENSG00000172922",10.52830244
"ENSG00000082996",137.9703035
"ENSG00000113269",37.82775665
"ENSG00000134758",13.46595174
"ENSG00000110315",25.5149689
"ENSG00000151692",33.52706014
"ENSG00000166439",6.775220227
"ENSG00000187147",101.8581268
"ENSG00000067836",35.57312881
"ENSG00000101413",7.973508456
"ENSG00000125844",7.089728774
"ENSG00000167325",7.113020084
"ENSG00000143303",6.419923656
"ENSG00000114993",15.70400405
"ENSG00000115310",195.8083523
"ENSG00000204130",28.34911659
"ENSG00000111832",15.21569282
"ENSG00000156253",10.05218238
"ENSG00000163602",38.62601769
"ENSG00000160307",382.5302965
"ENSG00000116497",8.69888272
"ENSG00000177570",34.91394695
"ENSG00000179134",13.68713107
"ENSG00000156671",21.94885553
"ENSG00000150459",51.73721743
"ENSG00000152700",23.11902964
"ENSG00000075856",7.881236835
"ENSG00000126524",78.44003416
"ENSG00000138760",75.68029737
"ENSG00000143653",19.59454293
"ENSG00000099194",339.6217378
"ENSG00000145284",161.033373
"ENSG00000073578",9.63775377
"ENSG00000117118",29.35009677
"ENSG00000166562",27.09226623
"ENSG00000103184",22.83050458
"ENSG00000093183",11.14083088
"ENSG00000025796",15.44570008
"ENSG00000138593",49.52954604
"ENSG00000198843",37.23665517
"ENSG00000075223",16.17459916
"ENSG00000187764",27.51655517
"ENSG00000092421",30.54349618
"ENSG00000137872",27.67335024
"ENSG00000138623",4.270995719
"ENSG00000163904",12.12062401
"ENSG00000250722",81.45917874
"ENSG00000178980",89.41805849
"ENSG00000122335",5.24420661
"ENSG00000164300",83.99824545
"ENSG00000187231",22.39881907
"ENSG00000119335",56.00138173
"ENSG00000185917",6.502662765
"ENSG00000170364",4.0714718
"ENSG00000168066",25.91320627
"ENSG00000104332",16.62169467
"ENSG00000061936",9.564407773
"ENSG00000198818",47.49269359
"ENSG00000107819",5.63289756
"ENSG00000163069",31.42893238
"ENSG00000127990",54.465048
"ENSG00000109686",43.22758067
"ENSG00000140600",191.300278
"ENSG00000148341",15.75391993
"ENSG00000107957",10.76664202
"ENSG00000169247",27.45592662
"ENSG00000185634",25.81872056
"ENSG00000198892",22.31847941
"ENSG00000187902",5.614533365
"ENSG00000144736",6.34053156
"ENSG00000160584",98.95994874
"ENSG00000068903",38.48473391
"ENSG00000039123",17.24152753
"ENSG00000139737",220.4544039
"ENSG00000064651",77.51056889
"ENSG00000158296",15.64443762
"ENSG00000165646",7.869275549
"ENSG00000163393",27.97196218
"ENSG00000137266",16.63511543
"ENSG00000155886",170.3242683
"ENSG00000004864",51.68284472
"ENSG00000122912",4.620538647
"ENSG00000100372",8.62313631
"ENSG00000152683",7.091428374
"ENSG00000136867",110.1536769
"ENSG00000121073",10.98074984
"ENSG00000124786",25.37609252
"ENSG00000130958",37.35304429
"ENSG00000175782",8.121188723
"ENSG00000180773",6.471024201
"ENSG00000134294",85.91128243
"ENSG00000141424",27.74313727
"ENSG00000070214",142.8582236
"ENSG00000211584",57.64668617
"ENSG00000158865",97.03748043
"ENSG00000130821",10.2970611
"ENSG00000084453",59.92715243
"ENSG00000176463",38.51902665
"ENSG00000137776",28.47500021
"ENSG00000153147",19.41616023
"ENSG00000173473",19.52292373
"ENSG00000108055",25.8969871
"ENSG00000163029",8.93701994
"ENSG00000198952",9.738391409
"ENSG00000198732",16.50666088
"ENSG00000184209",7.483725657
"ENSG00000168566",4.922942083
"ENSG00000169371",6.331590815
"ENSG00000100603",28.68105685
"ENSG00000028528",19.29319747
"ENSG00000115234",12.7726934
"ENSG00000120451",12.32209962
"ENSG00000157734",7.463120786
"ENSG00000143376",21.41319293
"ENSG00000148158",13.02331937
"ENSG00000129515",37.21821202
"ENSG00000134243",73.29903933
"ENSG00000100146",29.2002483
"ENSG00000005513",21.36579094
"ENSG00000105866",6.850944857
"ENSG00000021574",14.65614169
"ENSG00000042317",11.26694143
"ENSG00000114902",53.91500203
"ENSG00000118363",30.61060647
"ENSG00000128487",24.26287793
"ENSG00000133104",29.96933015
"ENSG00000090487",15.69978732
"ENSG00000152377",103.0972027
"ENSG00000196104",255.4395158
"ENSG00000157837",24.99674576
"ENSG00000176422",3.1926251
"ENSG00000090054",28.51337028
"ENSG00000179119",5.645929103
"ENSG00000104549",23.89682304
"ENSG00000068784",9.542983007
"ENSG00000128039",8.923247386
"ENSG00000135250",57.1672186
"ENSG00000133226",37.84244893
"ENSG00000138434",16.2789298
"ENSG00000100380",37.21463314
"ENSG00000147488",94.37065464
"ENSG00000115525",30.56210722
"ENSG00000084090",30.86122939
"ENSG00000159433",4.816836336
"ENSG00000169302",2.044824518
"ENSG00000198648",45.95472968
"ENSG00000015592",52.90204876
"ENSG00000173320",12.2101688
"ENSG00000115808",32.67481194
"ENSG00000135823",7.223662293
"ENSG00000116266",50.04488361
"ENSG00000163541",24.38305024
"ENSG00000165416",7.733948774
"ENSG00000165124",5.897401024
"ENSG00000198168",25.09514903
"ENSG00000116668",12.55638626
"ENSG00000078269",41.96885838
"ENSG00000132718",83.06371045
"ENSG00000170743",15.1417366
"ENSG00000137501",16.9824648
"ENSG00000152382",12.54691882
"ENSG00000064995",36.06511624
"ENSG00000178913",55.24389211
"ENSG00000187325",25.15951753
"ENSG00000177156",53.78385748
"ENSG00000160551",24.57148732
"ENSG00000169762",11.40235401
"ENSG00000185418",39.46988153
"ENSG00000147687",10.42773978
"ENSG00000203705",18.37097652
"ENSG00000213977",7.054888938
"ENSG00000169221",4.09922805
"ENSG00000108239",26.17796511
"ENSG00000107021",10.90834796
"ENSG00000121749",17.70444941
"ENSG00000036054",14.52341972
"ENSG00000133138",3.425250701
"ENSG00000171530",48.03693511
"ENSG00000105254",36.36887991
"ENSG00000140262",76.1287296
"ENSG00000101190",13.17854833
"ENSG00000166046",14.08498462
"ENSG00000145022",12.51842091
"ENSG00000042088",3.725193887
"ENSG00000196663",13.31161905
"ENSG00000147601",10.20377744
"ENSG00000070759",30.53516089
"ENSG00000091513",299.703104
"ENSG00000163235",10.90567061
"ENSG00000131931",6.883817713
"ENSG00000186340",20.00869486
"ENSG00000113296",7.827777667
"ENSG00000159445",8.902069393
"ENSG00000151923",41.78574693
"ENSG00000075336",14.15874927
"ENSG00000177370",5.864584575
"ENSG00000150779",31.26925463
"ENSG00000113845",26.08732975
"ENSG00000035862",37.52461578
"ENSG00000137221",20.98065605
"ENSG00000119139",18.35879607
"ENSG00000106829",28.40127508
"ENSG00000149809",14.90813746
"ENSG00000170537",17.09896307
"ENSG00000133069",11.78658614
"ENSG00000057704",20.25311374
"ENSG00000170348",51.22770521
"ENSG00000144339",94.04493598
"ENSG00000106460",11.09572494
"ENSG00000178307",6.845637412
"ENSG00000132406",18.08829248
"ENSG00000164124",199.9065561
"ENSG00000111843",38.305292
"ENSG00000134851",84.94465937
"ENSG00000215717",10.06374425
"ENSG00000163449",3.406606906
"ENSG00000151353",6.033092292
"ENSG00000164168",11.99546012
"ENSG00000065600",44.75324171
"ENSG00000204278",44.89505664
"ENSG00000109133",23.81975644
"ENSG00000095209",10.08342551
"ENSG00000166471",33.21024205
"ENSG00000116209",89.81537644
"ENSG00000196187",28.91324318
"ENSG00000180694",12.14766656
"ENSG00000159596",13.08639434
"ENSG00000174529",3.941320348
"ENSG00000103978",45.4393531
"ENSG00000006042",43.65195862
"ENSG00000175348",25.57547932
"ENSG00000179104",107.48076
"ENSG00000125247",35.11151985
"ENSG00000123610",13.2501077
"ENSG00000125657",4.097018509
"ENSG00000173273",17.42456116
"ENSG00000116147",13.05889061
"ENSG00000078687",16.09278588
"ENSG00000078804",68.06060182
"ENSG00000076554",15.63004002
"ENSG00000171368",37.48474737
"ENSG00000159713",32.0548574
"ENSG00000164548",81.75344271
"ENSG00000115993",15.43688849
"ENSG00000160218",8.354011059
"ENSG00000153339",11.03436698
"ENSG00000170855",16.18684901
"ENSG00000204977",16.34352516
"ENSG00000108448",3.546520202
"ENSG00000109654",120.3689507
"ENSG00000122779",8.449163511
"ENSG00000116525",8.523105672
"ENSG00000043514",12.7965196
"ENSG00000126814",4.626860968
"ENSG00000180098",10.03321206
"ENSG00000072756",8.518779412
"ENSG00000100991",36.89823316
"ENSG00000119121",5.644935184
"ENSG00000167112",10.52122877
"ENSG00000135951",10.98103315
"ENSG00000099282",23.59207615
"ENSG00000135452",7.191338542
"ENSG00000113312",49.1041002
"ENSG00000018699",12.51813885
"ENSG00000183891",13.29132739
"ENSG00000114999",10.32136528
"ENSG00000175764",29.04142939
"ENSG00000119685",8.813119431
"ENSG00000137941",136.723613
"ENSG00000141540",52.87900584
"ENSG00000167552",369.5655095
"ENSG00000104833",61.08523989
"ENSG00000130338",41.9198997
"ENSG00000113621",8.25754627
"ENSG00000115514",9.500524816
"ENSG00000091164",16.39701124
"ENSG00000092445",12.04428772
"ENSG00000162971",3.623714267
"ENSG00000033178",14.15578686
"ENSG00000077721",20.48085713
"ENSG00000132388",22.17952037
"ENSG00000107341",28.73851462
"ENSG00000159202",12.39172883
"ENSG00000130939",18.65175168
"ENSG00000122042",46.35580956
"ENSG00000198258",61.30601187
"ENSG00000173960",6.24854978
"ENSG00000144224",44.13725427
"ENSG00000014123",32.00181085
"ENSG00000174607",142.5409401
"ENSG00000147854",8.794229925
"ENSG00000182168",65.47913914
"ENSG00000169062",38.99835572
"ENSG00000105176",33.95572932
"ENSG00000167118",12.83888545
"ENSG00000162607",10.15410398
"ENSG00000101557",18.01355524
"ENSG00000156256",29.08347712
"ENSG00000135093",11.39647565
"ENSG00000103404",11.45487088
"ENSG00000170832",28.88715514
"ENSG00000170242",25.43657267
"ENSG00000090686",15.94400965
"ENSG00000166348",34.58143334
"ENSG00000164338",5.115438475
"ENSG00000139190",13.27150223
"ENSG00000049245",57.469695
"ENSG00000124164",8.031606661
"ENSG00000155959",34.7230882
"ENSG00000038427",15.25508616
"ENSG00000136451",31.62396344
"ENSG00000147852",7.328769725
"ENSG00000122958",22.76954188
"ENSG00000155975",10.83861099
"ENSG00000156931",11.6651866
"ENSG00000028116",53.60862171
"ENSG00000187135",61.86976649
"ENSG00000009844",16.34912174
"ENSG00000100568",13.69628828
"ENSG00000095787",22.95442946
"ENSG00000143951",14.03430337
"ENSG00000140153",16.97914793
"ENSG00000131725",19.90494784
"ENSG00000140006",9.782696323
"ENSG00000156795",11.1318789
"ENSG00000115935",16.25454997
"ENSG00000060237",48.80263157
"ENSG00000182093",27.26143325
"ENSG00000109046",171.5980266
"ENSG00000179314",4.758750826
"ENSG00000198373",8.054445822
"ENSG00000196236",5.307175616
"ENSG00000169180",17.61310009
"ENSG00000130227",10.85645351
"ENSG00000166435",8.202808126
"ENSG00000103489",8.326252245
"ENSG00000241127",17.04764898
"ENSG00000139131",12.34159942
"ENSG00000182362",8.75189704
"ENSG00000181704",13.79618998
"ENSG00000180667",4.194063278
"ENSG00000175155",22.13579161
"ENSG00000108953",126.6043443
"ENSG00000134308",146.3630852
"ENSG00000236287",13.09547337
"ENSG00000181472",5.340533244
"ENSG00000177485",6.82793541
"ENSG00000196323",14.66568321
"ENSG00000186130",4.547380857
"ENSG00000102053",5.23487579
"ENSG00000123200",31.6118288
"ENSG00000188177",9.40391667
"ENSG00000126970",5.961873805
"ENSG00000165424",30.99837083
"ENSG00000168228",4.311595823
"ENSG00000139168",17.50186092
"ENSG00000175048",11.91645944
"ENSG00000171307",6.63928198
"ENSG00000180776",106.2774246
"ENSG00000188706",57.97004349
"ENSG00000169554",85.60911378
"ENSG00000172671",4.385439662
"ENSG00000184517",7.218929619
"ENSG00000142065",11.7209196
"ENSG00000180787",5.246546528
"ENSG00000120784",4.739706051
"ENSG00000181007",3.793730588
"ENSG00000056097",35.51359122
"ENSG00000165861",4.962381401
"ENSG00000039319",90.26088137
"ENSG00000106261",32.25335679
"ENSG00000189298",2.037831977
"ENSG00000121741",24.79976102
"ENSG00000176293",6.363300681
"ENSG00000167635",52.8293383
"ENSG00000204920",8.326599837
"ENSG00000105497",6.165083254
"ENSG00000197841",8.689763291
"ENSG00000096654",9.747948823
"ENSG00000136870",38.64422006
"ENSG00000163067",3.179537767
"ENSG00000166261",2.345098142
"ENSG00000167380",11.17129605
"ENSG00000131115",7.068069657
"ENSG00000167840",5.110003277
"ENSG00000172466",28.14493015
"ENSG00000083844",11.22724317
"ENSG00000090612",6.453074444
"ENSG00000198839",18.37775049
"ENSG00000137871",21.09586348
"ENSG00000162702",23.99469761
"ENSG00000169740",31.94691635
"ENSG00000162664",10.15957153
"ENSG00000256683",4.32538238
"ENSG00000177932",4.151204155
"ENSG00000138311",18.34746984
"ENSG00000075407",12.01055603
"ENSG00000186812",21.8751039
"ENSG00000147124",4.987317642
"ENSG00000170954",9.016532636
"ENSG00000112200",17.5331702
"ENSG00000197016",2.531274152
"ENSG00000142528",2.549936172
"ENSG00000081386",4.73985367
"ENSG00000144026",5.438563918
"ENSG00000198597",47.00290787
"ENSG00000196357",38.74034106
"ENSG00000186017",6.793119574
"ENSG00000196437",5.379922919
"ENSG00000180479",3.744953062
"ENSG00000189144",7.562959784
"ENSG00000161551",8.062859938
"ENSG00000245680",7.348311944
"ENSG00000164048",3.755062202
"ENSG00000197701",5.440790188
"ENSG00000168916",22.58578911
"ENSG00000142556",5.028333956
"ENSG00000197566",3.55020648
"ENSG00000198551",8.683149073
"ENSG00000075292",49.72444108
"ENSG00000122482",34.51757947
"ENSG00000198740",27.43001371
"ENSG00000164684",13.22020865
"ENSG00000120963",17.18907215
"ENSG00000182141",46.9700878
"ENSG00000117174",13.70913878
"ENSG00000140265",3.651892307
"ENSG00000186814",5.777499326
"ENSG00000036549",24.29841983
